# Solution to run  4
  0.00,  7.9580,209.3536, 13.2915,  1.5708
  0.10, 10.4997,222.9342, 13.2906,  1.1093
  0.20, 13.8313,240.8800, 13.2897,  1.1088
  0.30, 18.2258,264.5282, 13.2888,  1.1083
  0.40, 24.0223,295.6977, 13.2879,  1.1080
  0.50, 31.6680,336.7875, 13.2870,  1.1077
  0.60, 41.7530,390.9620, 13.2861,  1.1075
  0.70, 55.0554,462.3945, 13.2852,  1.1074
  0.80, 72.6014,556.5886, 13.2843,  1.1073
  0.90, 95.7452,680.8062, 13.2834,  1.1072
  1.00,126.2720,844.6202, 13.2825,  1.1071
  1.10,166.5378,1060.6637, 13.2816,  1.1070
  1.20,219.6487,1345.5920, 13.2807,  1.1070
  1.30,289.7026,1721.3755, 13.2798,  1.1069
  1.40,382.1036,2216.9883, 13.2789,  1.1069
  1.50,503.9817,2870.6550, 13.2780,  1.1068
  1.60,664.7388,3732.7774, 13.2771,  1.1068
  1.70,876.7763,4869.8353, 13.2762,  1.1068
  1.80,1156.4535,6369.5201, 13.2753,  1.1067
  1.90,1525.3440,8347.4685, 13.2745,  1.1067
  2.00,2011.9098,10956.2320, 13.2736,  1.1067
  2.10,2653.6830,14396.9674, 13.2727,  1.1066
  2.20,3500.1656,18934.9722, 13.2718,  1.1066
  2.30,4616.6649,24920.2329, 13.2709,  1.1066
  2.40,6089.3051,32814.2744, 13.2700,  1.1066
  2.50,8031.6784,43225.7872, 13.2691,  1.1065
  2.60,10593.6090,56957.5760, 13.2682,  1.1065
  2.70,13972.7405,75068.6261, 13.2673,  1.1065
  2.80,18429.6934,98955.2899, 13.2664,  1.1065
  2.90,24308.2140,130459.2029, 13.2655,  1.1064
  3.00,32061.7601,172009.6692, 13.2646,  1.1064
  3.10,42288.4357,226810.7520, 13.2637,  1.1064
  3.20,55776.9131,299087.1930, 13.2628,  1.1064
  3.30,73567.7010,394412.5011, 13.2619,  1.1063
  3.40,97032.7462,520135.1887, 13.2610,  1.1063
  3.50,127981.9492,685949.1051, 13.2601,  1.1063
  3.60,168802.0463,904637.0276, 13.2593,  1.1063
  3.70,222641.2315,1193059.1134, 13.2584,  1.1063
  3.80,293651.8595,1573452.2419, 13.2575,  1.1062
  3.90,387310.5817,2075143.8292, 13.2566,  1.1062
  4.00,510840.8305,2736813.4432, 13.2557,  1.1062
  4.10,673767.6252,3609462.6103, 13.2548,  1.1062
  4.20,888657.3359,4760374.4968, 13.2539,  1.1061
  4.30,1172079.9185,6278264.1434, 13.2530,  1.1061
  4.40,1545890.4127,8280137.1875, 13.2521,  1.1061
  4.50,2038918.0610,10920329.7940, 13.2512,  1.1061
  4.60,2689178.6166,14402348.0325, 13.2503,  1.1060
  4.70,3546814.6220,18994602.3503, 13.2494,  1.1060
  4.80,4677964.5646,25051111.7840, 13.2485,  1.1060
  4.90,6169843.5197,33038689.6317, 13.2476,  1.1060
  5.00,8137475.6907,43572966.4738, 13.2467,  1.1059
  5.10,10732605.3381,57466066.6043, 13.2458,  1.1059
  5.20,14155311.6832,75788748.4862, 13.2450,  1.1059
  5.30,18669506.1012,99953312.0026, 13.2441,  1.1059
  5.40,24623258.9130,131822337.9041, 13.2432,  1.1058
  5.50,32475592.5597,173852012.5954, 13.2423,  1.1058
  5.60,42831872.2876,229281434.7870, 13.2414,  1.1058
  5.70,56490668.5106,302383272.8504, 13.2405,  1.1058
  5.80,74504976.9043,398791202.6876, 13.2396,  1.1058
  5.90,98263726.7831,525935838.3757, 13.2387,  1.1057
  6.00,129598486.0942,693615393.2749, 13.2378,  1.1057
  6.10,170924851.1413,914751800.6200, 13.2369,  1.1057
  6.20,225428998.1061,1206388302.4119, 13.2360,  1.1057
  6.30,297312605.7211,1590999115.1066, 13.2351,  1.1056
  6.40,392117486.4771,2098225236.6273, 13.2342,  1.1056
  6.50,517152240.8832,2767155662.4475, 13.2333,  1.1056
  6.60,682054230.9218,3649331976.7025, 13.2324,  1.1056
  6.70,899536810.3579,4812743230.6126, 13.2315,  1.1055
  6.80,1186363679.5388,6347034831.0031, 13.2307,  1.1055
  6.90,1564647781.2331,8370452097.4988, 13.2298,  1.1055
  7.00,2063546261.7829,11038900640.5527, 13.2289,  1.1055
  7.10,2721510649.0160,14557974071.4069, 13.2280,  1.1054
  7.20,3589262341.7738,19198857909.0035, 13.2271,  1.1054
  7.30,4733685144.2474,25319134066.8428, 13.2262,  1.1054
  7.40,6243000629.3507,33390440385.8317, 13.2253,  1.1054
  7.50,8233519106.8222,44034549152.7183, 13.2244,  1.1053
  7.60,10858686993.9239,58071715896.8512, 13.2235,  1.1053
  7.70,14320825435.1779,76583406891.9764, 13.2226,  1.1053
  7.80,18886769662.4396,100995867202.6559, 13.2217,  1.1053
  7.90,24908450215.3396,133190089976.1140, 13.2208,  1.1052
  8.00,32849962304.2258,175646446188.6506, 13.2199,  1.1052
  8.10,43323304688.4774,231635625821.8548, 13.2190,  1.1052
  8.20,57135641028.7334,305471127929.4693, 13.2181,  1.1052
  8.30,75351468499.5945,402841375763.6955, 13.2172,  1.1052
  8.40,99374794986.6533,531248700077.9556, 13.2164,  1.1051
  8.50,131056666921.0299,700583715339.8790, 13.2155,  1.1051
  8.60,172839255722.3236,923894944857.3024, 13.2146,  1.1051
  8.70,227941593412.2247,1218380858373.5786, 13.2137,  1.1051
  8.80,300610493507.9902,1606730018171.8201, 13.2128,  1.1050
  8.90,396445411753.1530,2118856038503.8318, 13.2119,  1.1050
  9.00,522831044058.9340,2794207824579.9043, 13.2110,  1.1050
  9.10,689506825293.7975,3684810770277.4390, 13.2101,  1.1050
  9.20,909316545681.4506,4859269610790.1338, 13.2092,  1.1049
  9.30,1199199150152.8813,6408058916276.2432, 13.2083,  1.1049
  9.40,1581489824133.3123,8450470054475.9863, 13.2074,  1.1049
  9.50,2085644637585.7578,11143819257176.9922, 13.2065,  1.1049
  9.60,2750509117946.7192,14695559185756.7949, 13.2056,  1.1048
  9.70,3627310977810.6836,19379255915333.7188, 13.2047,  1.1048
  9.80,4783613588729.7979,25555693938922.4141, 13.2038,  1.1048
  9.90,6308500864331.3984,33700553505730.2578, 13.2030,  1.1048
 10.00,8319449079339.5195,44441091261869.0781, 13.2021,  1.1047
 10.10,10971406278229.2676,58604602328450.3047, 13.2012,  1.1047
 10.20,14468691617158.3555,77281930910921.7969, 13.2003,  1.1047
 10.30,19080769884725.0117,101911660054776.5312, 13.1994,  1.1047
 10.40,25162938727949.9062,134390515470688.7969, 13.1985,  1.1046
 10.50,33183770204403.2773,177219809095119.8438, 13.1976,  1.1046
 10.60,43761181017733.9453,233697920708953.3125, 13.1967,  1.1046
 10.70,57710055706457.3828,308174417843785.2500, 13.1958,  1.1046
 10.80,76105003978010.4531,406384916178995.1875, 13.1949,  1.1046
 10.90,100363032396826.2969,535892177361720.3750, 13.1940,  1.1045
 11.00,132352670604928.7188,706668328726446.0000, 13.1931,  1.1045
 11.10,174538404541278.5000,931865419505907.3750, 13.1922,  1.1045
 11.20,230169903221394.5938,1228824902656936.0000, 13.1913,  1.1045
 11.30,303532877905736.3750,1620415849729349.5000, 13.1904,  1.1044
 11.40,400278004052308.6250,2136789507069449.0000, 13.1896,  1.1044
 11.50,527856545548713.4375,2817702921407830.0000, 13.1887,  1.1044
 11.60,696096399386650.3750,3715591424247861.5000, 13.1878,  1.1044
 11.70,917957928455983.5000,4899599867334797.0000, 13.1869,  1.1043
 11.80,1210528847440956.7500,6460888595864988.0000, 13.1860,  1.1043
 11.90,1596341073800298.5000,8519656206804805.0000, 13.1851,  1.1043
 12.00,2105112981809056.2500,11234430537782788.0000, 13.1842,  1.1043
 12.10,2776034074719262.5000,14814251646741350.0000, 13.1833,  1.1042
 12.20,3660778170402795.5000,19534738813464768.0000, 13.1824,  1.1042
 12.30,4827483024950726.0000,25759309783699992.0000, 13.1815,  1.1042
 12.40,6366004041000357.0000,33967192081185800.0000, 13.1806,  1.1042
 12.50,8394832744411206.0000,44790308648864488.0000, 13.1797,  1.1041
 12.60,11070253124310700.0000,59062092239443016.0000, 13.1788,  1.1041
 12.70,14598244184622824.0000,77880937317954016.0000, 13.1779,  1.1041
 12.80,19250563754116596.0000,102695938230570672.0000, 13.1770,  1.1041
 12.90,25385464023691916.0000,135417312169272672.0000, 13.1762,  1.1040
 13.00,33475343881192568.0000,178563791494270880.0000, 13.1753,  1.1040
 13.10,44143248670430552.0000,235457165722483072.0000, 13.1744,  1.1040
 13.20,58210778614389216.0000,310477616571775872.0000, 13.1735,  1.1040
 13.30,76761010109352688.0000,409399054806678016.0000, 13.1726,  1.1040
 13.40,101222859621011104.0000,539838709617306112.0000, 13.1717,  1.1039
 13.50,133479389615977792.0000,711834280495791872.0000, 13.1708,  1.1039
 13.60,176014900235437312.0000,938627742796565504.0000, 13.1699,  1.1039
 13.70,232104423872089440.0000,1237675050274922240.0000, 13.1690,  1.1039
 13.80,306066465161229312.0000,1631992774443857920.0000, 13.1681,  1.1038
 13.90,403596448223885376.0000,2151934668610713856.0000, 13.1672,  1.1038
 14.00,532204188200548864.0000,2837522407420916736.0000, 13.1663,  1.1038
 14.10,701791667056534528.0000,3741523551941908480.0000, 13.1654,  1.1038
 14.20,925416541749600000.0000,4933518921180364800.0000, 13.1645,  1.1037
 14.30,1220298267607095040.0000,6505262081088851968.0000, 13.1637,  1.1037
 14.40,1609136041504208896.0000,8577699525708524544.0000, 13.1628,  1.1037
 14.50,2121874121824966144.0000,11310373458933938176.0000, 13.1619,  1.1037
 14.60,2797983096804936192.0000,14913572087725168640.0000, 13.1610,  1.1036
 14.70,3689512908639419904.0000,19664589631930281984.0000, 13.1601,  1.1036
 14.80,4865108968120047616.0000,25929114602869653504.0000, 13.1592,  1.1036
 14.90,6415269616724395008.0000,34189227639915446272.0000, 13.1583,  1.1036
 15.00,8459342979891492864.0000,45080660518129696768.0000, 13.1574,  1.1035
 15.10,11154688038248396800.0000,59441577475423944704.0000, 13.1565,  1.1035
 15.20,14708793175986958336.0000,78377101538830794752.0000, 13.1556,  1.1035
 15.30,19395236744115507200.0000,103344293994540154880.0000, 13.1547,  1.1035
 15.40,25574864942124732416.0000,136264907440676569088.0000, 13.1538,  1.1034
 15.50,33723265278733410304.0000,179671649416625881088.0000, 13.1529,  1.1034
 15.60,44467833923017932800.0000,236905513945264324608.0000, 13.1520,  1.1034
 15.70,58635543279880036352.0000,312370063272920350720.0000, 13.1512,  1.1034
 15.80,77316897433445105664.0000,411871868141637730304.0000, 13.1503,  1.1034
 15.90,101950113135022047232.0000,543068584812668518400.0000, 13.1494,  1.1033
 16.00,134430911826828034048.0000,716053332419573972992.0000, 13.1485,  1.1033
 16.10,177259566592000163840.0000,944137321971221135360.0000, 13.1476,  1.1033
