# Solution to run  1
  0.00,  8.2232,223.5432, 13.7345,  1.5708
  0.10,  9.4937,235.7804, 13.7335,  1.4459
  0.20, 10.9620,249.9122, 13.7325,  1.4457
  0.30, 12.6604,266.2309, 13.7315,  1.4455
  0.40, 14.6249,285.0789, 13.7305,  1.4453
  0.50, 16.8972,306.8525, 13.7296,  1.4452
  0.60, 19.5257,332.0100, 13.7286,  1.4450
  0.70, 22.5660,361.0813, 13.7276,  1.4449
  0.80, 26.0828,394.6791, 13.7266,  1.4448
  0.90, 30.1507,433.5128, 13.7256,  1.4447
  1.00, 34.8560,478.4023, 13.7246,  1.4446
  1.10, 40.2987,530.2960, 13.7236,  1.4446
  1.20, 46.5942,590.2908, 13.7226,  1.4445
  1.30, 53.8763,659.6557, 13.7216,  1.4445
  1.40, 62.2996,739.8582, 13.7206,  1.4444
  1.50, 72.0429,832.5968, 13.7196,  1.4444
  1.60, 83.3129,939.8325, 13.7186,  1.4443
  1.70, 96.3489,1063.8376, 13.7176,  1.4443
  1.80,111.4279,1207.2389, 13.7167,  1.4443
  1.90,128.8698,1373.0736, 13.7157,  1.4442
  2.00,149.0449,1564.8541, 13.7147,  1.4442
  2.10,172.3816,1786.6473, 13.7137,  1.4442
  2.20,199.3754,2043.1520, 13.7127,  1.4442
  2.30,230.5992,2339.8047, 13.7117,  1.4441
  2.40,266.7160,2682.8939, 13.7107,  1.4441
  2.50,308.4923,3079.6898, 13.7097,  1.4441
  2.60,356.8157,3538.6122, 13.7087,  1.4441
  2.70,412.7111,4069.3804, 13.7077,  1.4441
  2.80,477.3658,4683.2551, 13.7067,  1.4441
  2.90,552.1518,5393.2452, 13.7057,  1.4441
  3.00,638.6580,6214.4181, 13.7047,  1.4440
  3.10,738.7203,7164.1801, 13.7038,  1.4440
  3.20,854.4627,8262.6674, 13.7028,  1.4440
  3.30,988.3427,9533.1778, 13.7018,  1.4440
  3.40,1143.2021,11002.6500, 13.7008,  1.4440
  3.50,1322.3279,12702.2397, 13.6998,  1.4440
  3.60,1529.5268,14668.0277, 13.6988,  1.4440
  3.70,1769.1924,16941.6519, 13.6978,  1.4440
  3.80,2046.4161,19571.3629, 13.6968,  1.4439
  3.90,2367.0800,22612.8991, 13.6958,  1.4439
  4.00,2737.9977,26130.8197, 13.6948,  1.4439
  4.10,3167.0409,30199.7081, 13.6938,  1.4439
  4.20,3663.3165,34905.8400, 13.6928,  1.4439
  4.30,4237.3618,40349.0395, 13.6919,  1.4439
  4.40,4901.3623,46644.7336, 13.6909,  1.4439
  4.50,5669.4113,53926.4131, 13.6899,  1.4439
  4.60,6557.8195,62348.5587, 13.6889,  1.4439
  4.70,7585.4513,72089.8259, 13.6879,  1.4439
  4.80,8774.1243,83356.8260, 13.6869,  1.4439
  4.90,10149.0554,96388.3402, 13.6859,  1.4438
  5.00,11739.4624,111461.0175, 13.6849,  1.4438
  5.10,13579.0959,128894.4026, 13.6839,  1.4438
  5.20,15707.0107,149058.2317, 13.6829,  1.4438
  5.30,18168.3850,172380.1823, 13.6819,  1.4438
  5.40,21015.4548,199354.7100, 13.6809,  1.4438
  5.50,24308.6753,230554.0293, 13.6800,  1.4438
  5.60,28117.9753,266639.9739, 13.6790,  1.4438
  5.70,32524.2034,308377.6765, 13.6780,  1.4438
  5.80,37620.9561,356652.8457, 13.6770,  1.4438
  5.90,43516.4117,412489.1075, 13.6760,  1.4437
  6.00,50335.7221,477070.6124, 13.6750,  1.4437
  6.10,58223.6708,551767.1627, 13.6740,  1.4437
  6.20,67347.6534,638162.3810, 13.6730,  1.4437
  6.30,77901.4163,738089.0456, 13.6720,  1.4437
  6.40,90109.0287,853666.6263, 13.6710,  1.4437
  6.50,104229.6645,987346.4751, 13.6700,  1.4437
  6.60,120563.1292,1141964.0450, 13.6690,  1.4437
  6.70,139456.1865,1320798.6693, 13.6680,  1.4437
