# Solution to run  3
  0.00,  7.9580,209.3536, 13.2915,  1.5708
  0.10, 11.9745,232.3806, 13.2909,  0.6076
  0.20, 17.8357,266.6411, 13.2903,  0.6072
  0.30, 26.5730,317.7009, 13.2897,  0.6069
  0.40, 39.5973,393.8022, 13.2892,  0.6067
  0.50, 59.0124,507.2320, 13.2886,  0.6066
  0.60, 87.9535,676.3040, 13.2880,  0.6065
  0.70,131.0946,928.3177, 13.2874,  0.6064
  0.80,195.4025,1303.9653, 13.2869,  0.6063
  0.90,291.2618,1863.9007, 13.2863,  0.6063
  1.00,434.1520,2698.5345, 13.2857,  0.6063
  1.10,647.1457,3942.6258, 13.2852,  0.6063
  1.20,964.6352,5797.0473, 13.2846,  0.6062
  1.30,1437.8858,8561.2144, 13.2840,  0.6062
  1.40,2143.3050,12681.3855, 13.2835,  0.6062
  1.50,3194.7928,18822.7855, 13.2829,  0.6062
  1.60,4762.1065,27976.8615, 13.2823,  0.6062
  1.70,7098.2805,41621.4161, 13.2818,  0.6062
  1.80,10580.4760,61959.1729, 13.2812,  0.6061
  1.90,15770.8479,92273.2388, 13.2806,  0.6061
  2.00,23507.2814,137456.9975, 13.2800,  0.6061
  2.10,35038.6864,204804.2184, 13.2795,  0.6061
  2.20,52226.6192,305186.4890, 13.2789,  0.6061
  2.30,77845.3145,454805.3371, 13.2783,  0.6061
  2.40,116030.2421,677811.6772, 13.2778,  0.6061
  2.50,172944.2577,1010195.9117, 13.2772,  0.6060
  2.60,257774.0074,1505606.5476, 13.2766,  0.6060
  2.70,384211.4782,2244001.8026, 13.2761,  0.6060
  2.80,572662.1130,3344543.9042, 13.2755,  0.6060
  2.90,853539.7404,4984839.6738, 13.2749,  0.6060
  3.00,1272174.0753,7429597.3765, 13.2743,  0.6060
  3.10,1896130.7858,11073371.1042, 13.2738,  0.6060
  3.20,2826098.4957,16504133.1303, 13.2732,  0.6060
  3.30,4212144.1662,24598192.8992, 13.2726,  0.6059
  3.40,6277940.4125,36661664.7076, 13.2721,  0.6059
  3.50,9356820.4576,54640997.1318, 13.2715,  0.6059
  3.60,13945563.5135,81437029.7407, 13.2709,  0.6059
  3.70,20784616.2122,121373407.4694, 13.2704,  0.6059
  3.80,30977504.8639,180893824.4376, 13.2698,  0.6059
  3.90,46168648.8311,269600260.0893, 13.2692,  0.6059
  4.00,68809149.7854,401804884.1641, 13.2687,  0.6058
  4.10,102551610.1619,598835322.9293, 13.2681,  0.6058
  4.20,152839791.8179,892477526.7582, 13.2675,  0.6058
  4.30,227785980.6539,1330098431.9548, 13.2669,  0.6058
  4.40,339481315.4480,1982296496.7475, 13.2664,  0.6058
  4.50,505944389.9002,2954278777.1886, 13.2658,  0.6058
  4.60,754026337.5916,4402822351.8314, 13.2652,  0.6058
  4.70,1123746530.0930,6561588188.0098, 13.2647,  0.6058
  4.80,1674739392.9029,9778760365.8724, 13.2641,  0.6057
  4.90,2495881476.7895,14573252455.8461, 13.2635,  0.6057
  5.00,3719608178.7046,21718293005.3350, 13.2630,  0.6057
  5.10,5543307974.9962,32366330602.9081, 13.2624,  0.6057
  5.20,8261108284.9668,48234606231.4227, 13.2618,  0.6057
  5.30,12311331812.0488,71882210505.9468, 13.2612,  0.6057
  5.40,18347208079.8076,107122904368.2981, 13.2607,  0.6057
  5.50,27342036707.8974,159639066657.6934, 13.2601,  0.6056
  5.60,40746443362.4658,237899752323.1379, 13.2595,  0.6056
  5.70,60722051008.3303,354524849514.4081, 13.2590,  0.6056
  5.80,90490146747.7042,528320554308.8289, 13.2584,  0.6056
  5.90,134850871974.8208,787310311570.5488, 13.2578,  0.6056
  6.00,200956764533.1888,1173250576568.9766, 13.2573,  0.6056
  6.10,299467469878.9473,1748371690700.4302, 13.2567,  0.6056
  6.20,446265679406.0725,2605394948855.2847, 13.2561,  0.6056
  6.30,665021668067.5044,3882503364186.8799, 13.2556,  0.6055
  6.40,991003499275.4203,5785583942114.4355, 13.2550,  0.6055
  6.50,1476764600574.8496,8621428898144.6943, 13.2544,  0.6055
  6.60,2200623752721.5396,12847237128651.7188, 13.2538,  0.6055
  6.70,3279284003904.4746,19144275741709.6484, 13.2533,  0.6055
  6.80,4886616812656.6074,28527529417845.2852, 13.2527,  0.6055
  6.90,7281749848978.3711,42509656843463.4688, 13.2521,  0.6055
  7.00,10850743149447.0547,63344263921944.2734, 13.2516,  0.6054
  7.10,16168933015844.9590,94389815963587.3438, 13.2510,  0.6054
  7.20,24093574590727.9805,140650403469622.0156, 13.2504,  0.6054
  7.30,35901965309796.0938,209581977784962.0312, 13.2499,  0.6054
  7.40,53497346719297.6719,312294202301137.0000, 13.2493,  0.6054
  7.50,79715704642964.9531,465341231907152.3125, 13.2487,  0.6054
  7.60,118782892284654.1562,693389896097555.6250, 13.2482,  0.6054
  7.70,176995014799774.7812,1033191000799725.8750, 13.2476,  0.6054
  7.80,263733490029364.9062,1539504029156471.2500, 13.2470,  0.6053
  7.90,392978221730969.5625,2293929140977913.5000, 13.2465,  0.6053
  8.00,585555550634899.8750,3418027757013841.5000, 13.2459,  0.6053
  8.10,872500644960115.5000,5092947595254145.0000, 13.2453,  0.6053
  8.20,1300052632755521.5000,7588577147827794.0000, 13.2447,  0.6053
  8.30,1937106210292264.7500,11307037171113712.0000, 13.2442,  0.6053
  8.40,2886307193150455.5000,16847439526753006.0000, 13.2436,  0.6053
  8.50,4300611358691823.5000,25102531464623164.0000, 13.2430,  0.6052
  8.60,6407901258958664.0000,37402368225143712.0000, 13.2425,  0.6052
  8.70,9547689310628696.0000,55728523534281272.0000, 13.2419,  0.6052
  8.80,14225862865293362.0000,83033595668595072.0000, 13.2413,  0.6052
  8.90,21196078994130104.0000,123716243562053232.0000, 13.2408,  0.6052
  9.00,31581383407566980.0000,184330972390659072.0000, 13.2402,  0.6052
  9.10,47054763786690432.0000,274641859016405696.0000, 13.2396,  0.6052
  9.20,70109036150220624.0000,409197618646444800.0000, 13.2391,  0.6051
  9.30,104457812234140064.0000,609671643009593856.0000, 13.2385,  0.6051
  9.40,155634756344892032.0000,908359220135462016.0000, 13.2379,  0.6051
  9.50,231883230739334048.0000,1353369391811153152.0000, 13.2373,  0.6051
  9.60,345485459163830400.0000,2016381712389175808.0000, 13.2368,  0.6051
  9.70,514738573455767040.0000,3004177992102866432.0000, 13.2362,  0.6051
  9.80,766904845525753600.0000,4475858998439556096.0000, 13.2356,  0.6051
  9.90,1142601521454615296.0000,6668462018304179200.0000, 13.2351,  0.6051
 10.00,1702334818943723264.0000,9935090727094724608.0000, 13.2345,  0.6050
 10.10,2536254060599090688.0000,14801835703614398464.0000, 13.2339,  0.6050
 10.20,3778658578685529600.0000,22052429548304146432.0000, 13.2334,  0.6050
 10.30,5629634865420104704.0000,32854509462486577152.0000, 13.2328,  0.6050
 10.40,8387263433698521088.0000,48947556292854349824.0000, 13.2322,  0.6050
 10.50,12495612655186620416.0000,72922954070747914240.0000, 13.2317,  0.6050
 10.60,18616291592792211456.0000,108641522171536506880.0000, 13.2311,  0.6050
 10.70,27734829326969491456.0000,161854264031094571008.0000, 13.2305,  0.6049
 10.80,41319580088213905408.0000,241129595541692743680.0000, 13.2300,  0.6049
 10.90,61557997703287529472.0000,359232047196206989312.0000, 13.2294,  0.6049
 11.00,91708512435815432192.0000,535175477292684476416.0000, 13.2288,  0.6049
 11.10,136625752733033086976.0000,797287751688735948800.0000, 13.2282,  0.6049
 11.20,203541316008210890752.0000,1187766501435242446848.0000, 13.2277,  0.6049
 11.30,303228902838897082368.0000,1769477556242261475328.0000, 13.2271,  0.6049
 11.40,451738102032445079552.0000,2636071322740077887488.0000, 13.2265,  0.6049
