# Solution to run  10
  0.00,  7.9580,209.3536, 35.1798,  1.5708
  0.10,  8.3836,238.1084, 35.1716,  1.5355
  0.20,  8.8248,268.3811, 35.1630,  1.5361
  0.30,  9.2819,300.2254, 35.1540,  1.5366
  0.40,  9.7554,333.6973, 35.1444,  1.5371
  0.50, 10.2455,368.8532, 35.1344,  1.5376
  0.60, 10.7525,405.7504, 35.1240,  1.5380
  0.70, 11.2765,444.4471, 35.1129,  1.5385
  0.80, 11.8180,485.0019, 35.1014,  1.5390
  0.90, 12.3769,527.4742, 35.0893,  1.5394
  1.00, 12.9536,571.9241, 35.0767,  1.5399
  1.10, 13.5483,618.4119, 35.0634,  1.5403
  1.20, 14.1612,666.9987, 35.0496,  1.5407
  1.30, 14.7924,717.7459, 35.0351,  1.5411
  1.40, 15.4422,770.7155, 35.0200,  1.5415
  1.50, 16.1107,825.9700, 35.0042,  1.5419
  1.60, 16.7982,883.5722, 34.9878,  1.5423
  1.70, 17.5049,943.5853, 34.9706,  1.5427
  1.80, 18.2309,1006.0731, 34.9528,  1.5431
  1.90, 18.9764,1071.0995, 34.9342,  1.5435
  2.00, 19.7416,1138.7290, 34.9148,  1.5438
  2.10, 20.5268,1209.0263, 34.8947,  1.5442
  2.20, 21.3320,1282.0565, 34.8738,  1.5445
  2.30, 22.1575,1357.8850, 34.8521,  1.5448
  2.40, 23.0035,1436.5774, 34.8295,  1.5451
  2.50, 23.8702,1518.1998, 34.8061,  1.5455
  2.60, 24.7577,1602.8182, 34.7817,  1.5458
  2.70, 25.6663,1690.4990, 34.7565,  1.5461
  2.80, 26.5960,1781.3090, 34.7304,  1.5464
  2.90, 27.5473,1875.3148, 34.7034,  1.5466
  3.00, 28.5201,1972.5835, 34.6753,  1.5469
  3.10, 29.5147,2073.1821, 34.6463,  1.5472
  3.20, 30.5312,2177.1779, 34.6163,  1.5475
  3.30, 31.5700,2284.6380, 34.5853,  1.5477
  3.40, 32.6310,2395.6298, 34.5532,  1.5480
  3.50, 33.7146,2510.2206, 34.5200,  1.5482
  3.60, 34.8210,2628.4777, 34.4858,  1.5485
  3.70, 35.9502,2750.4684, 34.4504,  1.5487
  3.80, 37.1025,2876.2600, 34.4139,  1.5489
  3.90, 38.2780,3005.9197, 34.3762,  1.5491
  4.00, 39.4770,3139.5143, 34.3373,  1.5494
  4.10, 40.6996,3277.1109, 34.2973,  1.5496
  4.20, 41.9460,3418.7760, 34.2559,  1.5498
  4.30, 43.2164,3564.5762, 34.2134,  1.5500
  4.40, 44.5110,3714.5774, 34.1695,  1.5502
  4.50, 45.8299,3868.8458, 34.1244,  1.5504
  4.60, 47.1733,4027.4465, 34.0779,  1.5506
  4.70, 48.5413,4190.4451, 34.0300,  1.5507
  4.80, 49.9343,4357.9059, 33.9808,  1.5509
  4.90, 51.3522,4529.8934, 33.9302,  1.5511
  5.00, 52.7954,4706.4712, 33.8781,  1.5513
  5.10, 54.2639,4887.7025, 33.8246,  1.5514
