# Solution to run  32
  0.00,  6.3664,133.9863,145.0679,  1.5708
  0.10,  6.6781,228.5434,145.0614,  1.5666
  0.20,  7.0371,327.9627,145.0546,  1.5663
  0.30,  7.4411,432.9140,145.0473,  1.5661
  0.40,  7.8885,544.0371,145.0397,  1.5659
  0.50,  8.3778,661.9485,145.0315,  1.5658
  0.60,  8.9082,787.2478,145.0229,  1.5657
  0.70,  9.4791,920.5256,145.0137,  1.5656
  0.80, 10.0903,1062.3658,145.0039,  1.5656
  0.90, 10.7416,1213.3492,144.9935,  1.5656
  1.00, 11.4331,1374.0558,144.9824,  1.5656
  1.10, 12.1649,1545.0667,144.9706,  1.5657
  1.20, 12.9373,1726.9658,144.9581,  1.5657
  1.30, 13.7506,1920.3410,144.9447,  1.5658
  1.40, 14.6053,2125.7855,144.9306,  1.5658
  1.50, 15.5018,2343.8978,144.9155,  1.5659
  1.60, 16.4405,2575.2831,144.8995,  1.5660
  1.70, 17.4221,2820.5531,144.8826,  1.5660
  1.80, 18.4470,3080.3279,144.8647,  1.5661
  1.90, 19.5160,3355.2348,144.8457,  1.5662
  2.00, 20.6295,3645.9086,144.8256,  1.5662
  2.10, 21.7882,3952.9927,144.8044,  1.5663
  2.20, 22.9929,4277.1398,144.7820,  1.5664
  2.30, 24.2440,4619.0111,144.7584,  1.5664
  2.40, 25.5424,4979.2766,144.7335,  1.5665
  2.50, 26.8887,5358.6153,144.7073,  1.5666
  2.60, 28.2837,5757.7146,144.6797,  1.5666
  2.70, 29.7279,6177.2718,144.6507,  1.5667
  2.80, 31.2222,6617.9926,144.6203,  1.5668
  2.90, 32.7673,7080.5925,144.5883,  1.5668
  3.00, 34.3638,7565.7959,144.5547,  1.5669
  3.10, 36.0126,8074.3363,144.5195,  1.5669
  3.20, 37.7143,8606.9563,144.4827,  1.5670
  3.30, 39.4697,9164.4078,144.4441,  1.5670
  3.40, 41.2795,9747.4513,144.4037,  1.5671
  3.50, 43.1445,10356.8564,144.3615,  1.5671
  3.60, 45.0654,10993.4017,144.3174,  1.5672
  3.70, 47.0431,11657.8742,144.2714,  1.5672
  3.80, 49.0781,12351.0699,144.2233,  1.5673
  3.90, 51.1713,13073.7929,144.1732,  1.5673
  4.00, 53.3234,13826.8564,144.1210,  1.5674
  4.10, 55.5352,14611.0810,144.0665,  1.5674
  4.20, 57.8075,15427.2963,144.0099,  1.5675
  4.30, 60.1409,16276.3393,143.9509,  1.5675
  4.40, 62.5363,17159.0552,143.8896,  1.5676
  4.50, 64.9943,18076.2966,143.8258,  1.5676
  4.60, 67.5158,19028.9236,143.7596,  1.5676
  4.70, 70.1015,20017.8040,143.6907,  1.5677
  4.80, 72.7521,21043.8122,143.6193,  1.5677
  4.90, 75.4684,22107.8299,143.5452,  1.5678
