# Solution to run  26
  0.00,  5.0401, 83.9741,232.6144,  1.5708
  0.10,  5.2698,203.7192,232.6093,  1.5701
  0.20,  5.5748,329.7143,232.6039,  1.5700
  0.30,  5.9429,463.5506,232.5981,  1.5699
  0.40,  6.3683,606.6202,232.5920,  1.5699
  0.50,  6.8474,760.2088,232.5854,  1.5698
  0.60,  7.3782,925.5408,232.5783,  1.5698
  0.70,  7.9598,1103.8050,232.5706,  1.5698
  0.80,  8.5914,1296.1711,232.5623,  1.5698
  0.90,  9.2730,1503.8005,232.5534,  1.5698
  1.00, 10.0048,1727.8546,232.5438,  1.5698
  1.10, 10.7869,1969.5002,232.5334,  1.5698
  1.20, 11.6201,2229.9139,232.5222,  1.5698
  1.30, 12.5049,2510.2856,232.5101,  1.5699
  1.40, 13.4420,2811.8210,232.4971,  1.5699
  1.50, 14.4324,3135.7434,232.4832,  1.5699
  1.60, 15.4768,3483.2957,232.4683,  1.5699
  1.70, 16.5763,3855.7416,232.4522,  1.5699
  1.80, 17.7318,4254.3666,232.4351,  1.5699
  1.90, 18.9443,4680.4788,232.4168,  1.5700
  2.00, 20.2150,5135.4097,232.3972,  1.5700
  2.10, 21.5448,5620.5149,232.3763,  1.5700
  2.20, 22.9349,6137.1745,232.3541,  1.5700
  2.30, 24.3865,6686.7931,232.3304,  1.5700
  2.40, 25.9006,7270.8009,232.3053,  1.5700
  2.50, 27.4784,7890.6527,232.2786,  1.5700
  2.60, 29.1211,8547.8294,232.2503,  1.5701
  2.70, 30.8298,9243.8373,232.2203,  1.5701
  2.80, 32.6058,9980.2084,232.1886,  1.5701
  2.90, 34.4502,10758.5006,232.1551,  1.5701
  3.00, 36.3641,11580.2976,232.1197,  1.5701
  3.10, 38.3489,12447.2086,232.0823,  1.5701
  3.20, 40.4057,13360.8687,232.0430,  1.5701
  3.30, 42.5357,14322.9386,232.0015,  1.5701
  3.40, 44.7401,15335.1046,231.9579,  1.5701
  3.50, 47.0202,16399.0781,231.9120,  1.5702
  3.60, 49.3771,17516.5963,231.8638,  1.5702
  3.70, 51.8120,18689.4210,231.8132,  1.5702
  3.80, 54.3263,19919.3394,231.7602,  1.5702
  3.90, 56.9211,21208.1632,231.7045,  1.5702
  4.00, 59.5975,22557.7286,231.6463,  1.5702
  4.10, 62.3570,23969.8966,231.5853,  1.5702
